order_date,sales,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2017-07-25,798.742,2017,7,25,1,0,2399.96,2106.794,1508.3519999999999,1517.4794285714274,2056.56179
2017-07-26,2012.3020000000001,2017,7,26,2,0,798.742,0.0,4224.136,1804.951142857142,1982.8339899999999
2017-07-27,1142.68,2017,7,27,3,0,2012.3020000000001,2283.208,1644.906,1642.0185714285706,1966.093123333333
2017-07-28,1170.5639999999999,2017,7,28,4,0,1142.68,3685.944,0.0,1282.6785714285704,2005.1119233333334
2017-07-29,1391.294,2017,7,29,5,1,1170.5639999999999,556.3140000000001,4521.9912,1401.9614285714274,1900.75535
2017-07-30,523.376,2017,7,30,6,1,1391.294,898.188,4721.977,1348.416857142856,1760.8019833333335
2017-07-31,1558.028,2017,7,31,0,0,523.376,2399.96,3395.59,1228.1408571428562,1699.5499166666666
2017-08-01,892.98,2017,8,1,1,0,1558.028,798.742,0.0,1241.6034285714275,1729.3159166666667
2017-08-02,0.0,2017,8,2,2,0,892.98,2012.3020000000001,166.59,954.1317142857133,1723.7629166666668
2017-08-03,843.1,2017,8,3,3,0,0.0,1142.68,1971.2905,911.3345714285704,1686.1565666666668
2017-08-04,6401.93,2017,8,4,4,0,843.1,1170.5639999999999,2549.468,1658.6725714285706,1814.5719666666666
2017-08-05,3658.5540000000005,2017,8,5,5,1,6401.93,1391.294,0.0,1982.5668571428562,1936.5237666666665
2017-08-06,2227.038,2017,8,6,6,1,3658.5540000000005,523.376,1620.25,2225.947142857142,1956.7500333333332
2017-08-07,1980.2640000000001,2017,8,7,0,0,2227.038,1558.028,3479.624,2286.266571428571,1906.7713666666668
2017-08-08,0.0,2017,8,8,1,0,1980.2640000000001,892.98,3848.565,2158.6979999999994,1778.4858666666667
2017-08-09,2184.327,2017,8,9,2,0,0.0,0.0,2749.21,2470.7447142857136,1759.6564333333333
2017-08-10,608.356,2017,8,10,3,0,2184.327,843.1,2413.378,2437.2098571428564,1699.4890333333335
2017-08-11,384.1,2017,8,11,4,0,608.356,6401.93,2916.514,1577.5198571428562,1615.0752333333332
2017-08-12,7643.041,2017,8,12,5,1,384.1,3658.5540000000005,504.542,2146.732285714285,1853.0252
2017-08-13,2643.164,2017,8,13,6,1,7643.041,2227.038,3598.9339999999997,2206.178857142856,1821.1662
2017-08-14,440.736,2017,8,14,0,0,2643.164,1980.2640000000001,2132.229,1986.246285714285,1764.7831
2017-08-15,1949.872,2017,8,15,1,0,440.736,0.0,316.636,2264.7994285714276,1819.2243
2017-08-16,80.564,2017,8,16,2,0,1949.872,2184.327,2191.873,1964.2618571428561,1748.8473333333336
2017-08-17,9517.287999999999,2017,8,17,3,0,80.564,608.356,2106.794,3236.9664285714275,1995.8637999999999
2017-08-18,7078.4839999999995,2017,8,18,4,0,9517.287999999999,384.1,0.0,4193.306999999999,2231.8132666666666
2017-08-19,512.446,2017,8,19,5,1,7078.4839999999995,7643.041,2283.208,3174.6505714285704,2172.7878666666666
2017-08-20,692.95,2017,8,20,6,1,512.446,2643.164,3685.944,2896.0485714285705,2073.0214
2017-08-21,8551.054,2017,8,21,0,0,692.95,440.736,556.3140000000001,4054.665428571427,2339.5127333333335
2017-08-22,524.54,2017,8,22,1,0,8551.054,1949.872,898.188,3851.04657142857,2327.0578
2017-08-23,4590.344,2017,8,23,2,0,524.54,80.564,2399.96,4495.300857142855,2400.0706
2017-08-24,685.0560000000002,2017,8,24,3,0,4590.344,9517.287999999999,798.742,3233.5534285714275,2396.281066666667
2017-08-25,361.988,2017,8,25,4,0,685.0560000000002,7078.4839999999995,2012.3020000000001,2274.0539999999987,2341.2706000000003
2017-08-26,190.66,2017,8,26,5,1,361.988,512.446,1142.68,2228.08457142857,2309.5366
2017-08-27,6190.538,2017,8,27,6,1,190.66,692.95,1170.5639999999999,3013.4542857142847,2476.8690666666666
2017-08-28,1443.6319999999998,2017,8,28,0,0,6190.538,8551.054,1391.294,1998.1082857142846,2478.6136666666666
2017-08-29,235.46800000000002,2017,8,29,1,0,1443.6319999999998,524.54,523.376,1956.8122857142846,2469.016733333333
2017-08-30,0.0,2017,8,30,2,0,235.46800000000002,4590.344,1558.028,1301.048857142856,2417.0824666666663
2017-08-31,3162.83,2017,8,31,3,0,0.0,685.0560000000002,892.98,1655.0165714285702,2492.744133333333
2017-09-01,274.491,2017,9,1,4,0,3162.83,361.988,0.0,1642.5169999999987,2501.8938333333335
2017-09-02,773.7639999999999,2017,9,2,5,1,274.491,190.66,843.1,1725.8175714285703,2499.5826333333334
2017-09-03,710.804,2017,9,3,6,1,773.7639999999999,6190.538,6401.93,942.9984285714274,2309.8784333333333
2017-09-04,1626.71,2017,9,4,0,0,710.804,1443.6319999999998,3658.5540000000005,969.1524285714275,2242.1503
2017-09-05,1078.222,2017,9,5,1,0,1626.71,235.46800000000002,2227.038,1089.545857142856,2203.8564333333334
2017-09-06,939.1329999999999,2017,9,6,2,0,1078.222,0.0,1980.2640000000001,1223.707714285713,2169.1520666666665
2017-09-07,1671.214,2017,9,7,3,0,939.1329999999999,3162.83,0.0,1010.6197142857133,2224.8592
2017-09-08,0.0,2017,9,8,4,0,1671.214,274.491,2184.327,971.4067142857132,2152.0483
2017-09-09,4356.061,2017,9,9,5,1,0.0,773.7639999999999,608.356,1483.1634285714276,2276.9718
2017-09-10,1496.589,2017,9,10,6,1,4356.061,710.804,384.1,1595.4184285714275,2314.0547666666666
2017-09-11,4751.492,2017,9,11,0,0,1496.589,1626.71,7643.041,2041.815857142856,2217.6698
2017-09-12,5470.39,2017,9,12,1,0,4751.492,1078.222,2643.164,2669.2684285714276,2311.910666666666
2017-09-13,15.92,2017,9,13,2,0,5470.39,939.1329999999999,440.736,2537.3808571428563,2297.7501333333335
2017-09-14,4367.347,2017,9,14,3,0,15.92,1671.214,1949.872,2922.542714285713,2378.332633333333
2017-09-15,7285.026,2017,9,15,4,0,4367.347,0.0,80.564,3963.2607142857128,2618.4813666666664
2017-09-16,849.65,2017,9,16,5,1,7285.026,4356.061,9517.287999999999,3462.3448571428557,2329.5600999999997
2017-09-17,4979.226,2017,9,17,6,1,849.65,1496.589,7078.4839999999995,3959.8644285714267,2259.5848333333333
2017-09-18,1511.93,2017,9,18,0,0,4979.226,4751.492,512.446,3497.0698571428557,2292.9009666666666
2017-09-19,1648.188,2017,9,19,1,0,1511.93,5470.39,692.95,2951.040999999999,2324.7422333333334
2017-09-20,7359.918,2017,9,20,2,0,1648.188,15.92,8551.054,4000.18357142857,2285.0377
2017-09-21,338.172,2017,9,21,3,0,7359.918,4367.347,524.54,3424.5871428571418,2278.8254333333334
2017-09-22,7871.213,2017,9,22,4,0,338.172,7285.026,4590.344,3508.3281428571418,2388.187733333333
2017-09-23,2395.786,2017,9,23,5,1,7871.213,849.65,685.0560000000002,3729.2047142857127,2445.212066666667
2017-09-24,6450.4619999999995,2017,9,24,6,1,2395.786,4979.226,361.988,3939.381285714284,2648.1612
2017-09-25,1412.213,2017,9,25,0,0,6450.4619999999995,1511.93,190.66,3925.135999999999,2688.879633333333
2017-09-26,1486.576,2017,9,26,1,0,1412.213,1648.188,6190.538,3902.04857142857,2532.0809
2017-09-27,0.0,2017,9,27,2,0,1486.576,7359.918,1443.6319999999998,2850.631714285713,2483.9598333333333
2017-09-28,559.271,2017,9,28,3,0,0.0,338.172,235.46800000000002,2882.217285714284,2494.7532666666666
2017-09-29,1944.08,2017,9,29,4,0,559.271,7871.213,0.0,2035.4839999999986,2559.5559333333335
2017-09-30,540.76,2017,9,30,5,1,1944.08,2395.786,3162.83,1770.4802857142843,2472.1535999999996
2017-10-01,0.0,2017,10,1,6,1,540.76,6450.4619999999995,274.491,848.9857142857129,2463.0039
2017-10-02,227.103,2017,10,2,0,0,0.0,1412.213,773.7639999999999,679.6842857142844,2444.7818666666667
2017-10-03,1252.952,2017,10,3,1,0,227.103,1486.576,710.804,646.3094285714272,2462.8534666666665
2017-10-04,755.529,2017,10,4,2,0,1252.952,0.0,1626.71,754.2421428571415,2433.8141
2017-10-05,0.0,2017,10,5,3,0,755.529,559.271,1078.222,674.3462857142842,2397.8733666666667
2017-10-06,2513.3430000000003,2017,10,6,4,0,0.0,1944.08,939.1329999999999,755.6695714285701,2450.347033333333
2017-10-07,359.21399999999994,2017,10,7,5,1,2513.3430000000003,540.76,1671.214,729.7344285714272,2406.6137000000003
2017-10-08,1823.0700000000002,2017,10,8,6,1,359.21399999999994,0.0,0.0,990.1729999999988,2467.3827
2017-10-09,2506.646,2017,10,9,0,0,1823.0700000000002,227.103,4356.061,1315.8219999999988,2405.7355333333335
2017-10-10,239.358,2017,10,10,1,0,2506.646,1252.952,1496.589,1171.022857142856,2363.8278333333333
2017-10-11,4007.5480000000002,2017,10,11,2,0,239.358,755.529,4751.492,1635.596999999999,2339.0297
2017-10-12,3873.5589999999997,2017,10,12,3,0,4007.5480000000002,0.0,5470.39,2188.9625714285703,2285.802
2017-10-13,8405.802,2017,10,13,4,0,3873.5589999999997,2513.3430000000003,15.92,3030.7424285714274,2565.4647333333332
2017-10-14,134.332,2017,10,14,5,1,8405.802,359.21399999999994,4367.347,2998.616428571427,2424.3642333333337
2017-10-15,1017.94,2017,10,15,6,1,134.332,1823.0700000000002,7285.026,2883.597857142856,2215.461366666667
2017-10-16,3473.5969999999998,2017,10,16,0,0,1017.94,2506.646,849.65,3021.733714285713,2302.926266666667
2017-10-17,126.352,2017,10,17,1,0,3473.5969999999998,239.358,4979.226,3005.589999999999,2141.1638
2017-10-18,0.0,2017,10,18,2,0,126.352,4007.5480000000002,1511.93,2433.0831428571414,2090.7661333333335
2017-10-19,2781.8702000000003,2017,10,19,3,0,0.0,3873.5589999999997,1648.188,2277.127599999999,2128.55554
2017-10-20,1333.858,2017,10,20,4,0,2781.8702000000003,8405.802,7359.918,1266.8498857142843,1927.6868733333333
2017-10-21,4537.201,2017,10,21,5,1,1333.858,134.332,338.172,1895.83117142857,2067.6545066666667
2017-10-22,15158.877,2017,10,22,6,1,4537.201,1017.94,7871.213,3915.9650285714274,2310.57664
2017-10-23,3352.3940000000002,2017,10,23,0,0,15158.877,3473.5969999999998,2395.786,3898.650314285713,2342.463573333333
2017-10-24,529.0849999999999,2017,10,24,1,0,3352.3940000000002,126.352,6450.4619999999995,3956.183599999999,2145.08434
2017-10-25,0.0,2017,10,25,2,0,529.0849999999999,0.0,1412.213,3956.183599999999,2098.0105733333335
2017-10-26,999.868,2017,10,26,3,0,0.0,2781.8702000000003,1486.576,3701.611857142856,2081.786973333333
2017-10-27,1086.32,2017,10,27,4,0,999.868,1333.858,0.0,3666.2492857142847,2117.99764
2017-10-28,408.726,2017,10,28,5,1,1086.32,4537.201,559.271,3076.467142857142,2112.9794733333333
2017-10-29,46.96,2017,10,29,6,1,408.726,15158.877,1944.08,917.6218571428559,2049.7421400000003
2017-10-30,4025.7299999999996,2017,10,30,0,0,46.96,3352.3940000000002,540.76,1013.8127142857129,2165.9078066666666
2017-10-31,523.928,2017,10,31,1,0,4025.7299999999996,529.0849999999999,0.0,1013.0759999999985,2183.3720733333334
2017-11-01,0.0,2017,11,1,2,0,523.928,0.0,227.103,1013.0759999999985,2175.801973333333
2017-11-02,1241.516,2017,11,2,3,0,0.0,999.868,1252.952,1047.5971428571413,2175.4207733333333
2017-11-03,1973.708,2017,11,3,4,0,1241.516,1086.32,755.529,1174.3668571428557,2216.02674
2017-11-04,319.806,2017,11,4,5,1,1973.708,408.726,0.0,1161.6639999999986,2226.68694
2017-11-05,449.469,2017,11,5,6,1,319.806,46.96,2513.3430000000003,1219.1652857142842,2157.89114
2017-11-06,1580.894,2017,11,6,0,0,449.469,4025.7299999999996,359.21399999999994,869.9029999999987,2198.6138066666667
2017-11-07,1728.892,2017,11,7,1,0,1580.894,523.928,1823.0700000000002,1042.040714285713,2195.47454
2017-11-08,708.726,2017,11,8,2,0,1728.892,0.0,2506.646,1143.2872857142845,2135.543873333333
2017-11-09,5564.006,2017,11,9,3,0,708.726,1241.516,239.358,1760.7858571428562,2313.0321400000003
2017-11-10,0.0,2017,11,10,4,0,5564.006,1973.708,4007.5480000000002,1478.82757142857,2179.4472066666667
2017-11-11,1815.2179999999998,2017,11,11,5,1,0.0,319.806,3873.5589999999997,1692.4578571428558,2110.83584
2017-11-12,2823.965,2017,11,12,6,1,1815.2179999999998,449.469,8405.802,2031.6715714285704,1924.7746066666666
2017-11-13,6633.4202000000005,2017,11,13,0,0,2823.965,1580.894,134.332,2753.4610285714275,2141.4108800000004
2017-11-14,834.6579999999999,2017,11,14,1,0,6633.4202000000005,1728.892,1017.94,2625.7133142857133,2135.30148
2017-11-15,559.2,2017,11,15,2,0,834.6579999999999,708.726,3473.5969999999998,2604.352457142856,2038.1549133333333
2017-11-16,4755.234,2017,11,16,3,0,559.2,5564.006,126.352,2488.813599999999,2192.45098
2017-11-17,13694.8828,2017,11,17,4,0,4755.234,0.0,0.0,4445.225428571428,2648.9470733333333
2017-11-18,1469.756,2017,11,18,5,1,13694.8828,1815.2179999999998,2781.8702000000003,4395.873714285713,2605.209933333333
2017-11-19,7397.272,2017,11,19,6,1,1469.756,2823.965,1333.858,5049.203285714285,2807.323733333333
2017-11-20,2988.274,2017,11,20,0,0,7397.272,6633.4202000000005,4537.201,4528.468114285713,2755.6928333333335
2017-11-21,2236.1839999999997,2017,11,21,1,0,2988.274,834.6579999999999,15158.877,4728.686114285713,2324.9363999999996
2017-11-22,35.712,2017,11,22,2,0,2236.1839999999997,559.2,3352.3940000000002,4653.902114285713,2214.3803333333335
2017-11-23,1153.109,2017,11,23,3,0,35.712,4755.234,529.0849999999999,4139.312828571427,2235.181133333333
2017-11-24,4959.641,2017,11,24,4,0,1153.109,13694.8828,0.0,2891.421142857141,2400.5025
2017-11-25,3666.157,2017,11,25,5,1,4959.641,1469.756,999.868,3205.1927142857126,2489.3788
2017-11-26,5048.1720000000005,2017,11,26,6,1,3666.157,7397.272,1086.32,2869.6069999999986,2621.4405333333334
2017-11-27,1618.254,2017,11,27,0,0,5048.1720000000005,2988.274,408.726,2673.8898571428554,2661.7581333333333
2017-11-28,6912.944,2017,11,28,1,0,1618.254,2236.1839999999997,46.96,3341.9984285714277,2890.6242666666667
2017-11-29,491.888,2017,11,29,2,0,6912.944,35.712,4025.7299999999996,3407.166428571428,2772.829533333333
2017-11-30,6645.282,2017,11,30,3,0,491.888,1153.109,523.928,4191.7625714285705,2976.874666666666
2017-12-01,848.52,2017,12,1,4,0,6645.282,4959.641,0.0,3604.4595714285706,3005.1586666666667
2017-12-02,0.0,2017,12,2,5,1,848.52,3666.157,1241.516,3080.722857142856,2963.7748
2017-12-03,353.28,2017,12,3,6,1,0.0,5048.1720000000005,1973.708,2410.0239999999985,2909.7605333333336
2017-12-04,69.66,2017,12,4,0,0,353.28,1618.254,319.806,2188.7962857142843,2901.4223333333334
2017-12-05,970.384,2017,12,5,1,0,69.66,6912.944,449.469,1339.8591428571415,2918.7861666666663
2017-12-06,1679.968,2017,12,6,2,0,970.384,491.888,1580.894,1509.5848571428558,2922.0886333333333
2017-12-07,3.816,2017,12,7,3,0,1679.968,6645.282,1728.892,560.8039999999986,2864.5861
2017-12-08,3693.084,2017,12,8,4,0,3.816,848.52,708.726,967.1702857142843,2964.0647
2017-12-09,491.54999999999995,2017,12,9,5,1,3693.084,0.0,5564.006,1037.3917142857129,2794.9828333333335
2017-12-10,5635.354,2017,12,10,6,1,491.54999999999995,353.28,0.0,1791.9737142857132,2982.8279666666667
2017-12-11,2911.386,2017,12,11,0,0,5635.354,69.66,1815.2179999999998,2197.93457142857,3019.3669
2017-12-12,0.0,2017,12,12,1,0,2911.386,970.384,2823.965,2059.3082857142845,2925.234733333333
2017-12-13,580.936,2017,12,13,2,0,0.0,1679.968,6633.4202000000005,1902.3037142857127,2723.4852600000004
2017-12-14,3897.714,2017,12,14,3,0,580.936,3.816,834.6579999999999,2458.5748571428558,2825.5871266666663
2017-12-15,306.88800000000003,2017,12,15,4,0,3897.714,3693.084,559.2,1974.83257142857,2817.1767266666666
2017-12-16,858.702,2017,12,16,5,1,306.88800000000003,491.54999999999995,4755.234,2027.2828571428558,2687.2923266666667
2017-12-17,2027.758,2017,12,17,6,1,858.702,5635.354,13694.8828,1511.9119999999987,2298.388166666666
2017-12-18,3645.911,2017,12,18,0,0,2027.758,2911.386,1469.756,1616.8441428571418,2370.9266666666667
2017-12-19,1895.926,2017,12,19,1,0,3645.911,0.0,7397.272,1887.690714285713,2187.5484666666666
2017-12-20,377.736,2017,12,20,2,0,1895.926,580.936,2988.274,1858.6621428571416,2100.530533333333
2017-12-21,2140.94,2017,12,21,3,0,377.736,3897.714,2236.1839999999997,1607.6944285714274,2097.3557333333333
2017-12-22,7442.021,2017,12,22,4,0,2140.94,306.88800000000003,35.712,2626.9991428571416,2344.2327
2017-12-23,1926.776,2017,12,23,5,1,7442.021,858.702,1153.109,2779.581142857141,2370.0216
2017-12-24,6233.054,2017,12,24,6,1,1926.776,2027.758,4959.641,3380.337714285713,2412.4687
2017-12-25,2698.927,2017,12,25,0,0,6233.054,3645.911,3666.157,3245.054285714284,2380.2277
2017-12-26,814.5939999999999,2017,12,26,1,0,2698.927,1895.926,5048.1720000000005,3090.5782857142844,2239.108433333334
2017-12-27,177.636,2017,12,27,2,0,814.5939999999999,377.736,1618.254,3061.99257142857,2191.0878333333335
2017-12-28,1657.3508000000002,2017,12,28,3,0,177.636,2140.94,6912.944,2992.908399999998,2015.9013933333333
2017-12-29,2915.534,2017,12,29,4,0,1657.3508000000002,7442.021,491.888,2346.2673999999993,2096.6895933333335
2017-12-30,713.7900000000001,2017,12,30,5,1,2915.534,1926.776,6645.282,2172.9836857142845,1898.973193333333
